poiID;title;text;
1;Central Station Glasgow at its best!;Meeting family for a day trip up from England for an afternoon tea with Prosecco at the Grand Central Hotel. The train arrived on time and we were allowed on the platform to meet my family off their carriage. The staff we met were all very professional and pleasant and the weather was beautiful and sunny so showed the station off at its best! The station was spotlessly clean and the ability to walk directly into the Grand  Central Hotel from the station is ideal! Will definitely be doing this again as everyone enjoyed the experience so much !
1;Classic Railway Station;A classic Victorian train station which has been cleaned up recently (for episodes of "Inside Secrets").  Stonework, colonnades, glass and lead ceiling - what's not to love?  Good signage for toilets, platforms, tickets, help, etc.  Visitor Assistance staff wearing blue vests were readily available and helpful in understanding how to read the electronic platform signs and where to stand.  Plenty of shops and spots to eat.
2;The 3-rd railway station in Glasgow;Glasgow Queen Street railway station is situated on one end of Queen Street, very close to George Square. This railway station was built by Edinburgh and Glasgow Railway, and was inaugurated in 1842.<br>Me and my wife, we came in this railway station when we traveled from Irvine.<br>We saw an enough large station, and we appreciated the impeccable service.
2;Refurbished station;Queen Street station serves the North and East of Scotland. Recently refurbished, there are 7 platforms on  high level and 2 on the lower level. Lifts to the low level are through the gate line on the high level. There are no shops in the station but Buchanan Street is only a few minutes away.
2;Queen Street Station in the heart of Glasgow;The smaller of the 2 main stations in Glasgow and the third busiest railway station in Scotland. Very near to Glasgow central station.  All the Scot rail trains for Edinburgh departs from here. Staff very helpful. Enjoy your journey.
2;Great every time;The station has been upgraded over the last couple of years and looks great. Coffee / food stalls seem expensive but they are convenient and I guess that is what you are paying for. Nice coffee. Worth it in my opinion. One thing that has been consistent over the many years I’ve used this station and train line is the level of professionalism and friendliness of the rail staff. Thank you.
2;Where 2022 meets 1986;It’s a nice compact station but with very few facilities. On a Sunday evening the tinderbox counter which closes at 1700 was turning away customers from 1645 as apparently their drinks machine had broken shortly before closing. After 1700 on a Sunday there seems to no catering even though the station is busy. Other problems are the serious lack of seating and the well hidden toilets which require a 10 shilling coin to access.
2;Disappointment in a shell;I’m not sure how this could ever have been called a refurbishment as it has almost none of the facilities we would expect of a city station in 2022, apart from trains. It’s absolutely retrograde to charge 50p for the toilets.  I was there just after 7 this morning and they were shut   I was told that “the guys from lost property might open them after 730am”<br>There doesn’t seem to be anywhere to buy a newspaper or magazine. <br>At best, you could say it’s ‘uncluttered’. <br>As with a lot of things sadly in an otherwise fantastic city, there does not seem the will to change things for the better or to care.
2;Striking new gold and glass design of Queen Street station;Glasgow Queen Street Station has undergone major redevelopment over the last three years and is now completely transformed. The gold and glass building is striking and is utterly different to the original structure. I used the station on my most recent visit and the station was mostly complete but there were a lot of restrictions in place because of Covid-19.
2;Appalling;This was our first visit since the refurbishment and its probably worse now than it ever was.<br>With toilets are hidden tucked under a flight of stairs and the signs are round the corner so noone can see them, theres very few seats or shops and a terrible concourse layout.<br>The toilets are 50p to get in but they don't even supply toilet paper or a clean toilet or even a toilet door that locks? As the catch's seem to be too small to reach the other side.<br>It's completely shocking after a full refurbishment!
2;Needs modernised;The new station has so many issues. Very few retail units. Very little seating. No water fountain. One of the few uk stations not to have free toilets and expects people to carry 50p coins in 2022. Oh and locates the toilets down a flight of stairs. It’s really poor and will hopefully be modernised soon.
2;50p a pee;I needed to go to the toilet at Queen street station, and they have barriers stopping you and charging 50p!!. After rummaging in my purse I found one, put it in the machine and lost it as the gate would not open. A young boy was coming out and managed to hold the barrier open enough for me to get through.<br> Outrageous! This station has been getting renovated for years now but is just the same, except for the high toilet prices. I don’t know what’s going on there but forget toilets.
2;Ready for when lockdown passes;This station has had a major refit and is now looks ready for the future. A ghost town because of lockdown but whenever life returns to normal ( whenever that will be) it will serve commuters well. For those who don't know it, Queens street  is the main station to Edinburgh Waverly and North Glasgow.
2;Improvement for the most part;The New station is much brighter and cleaner. Now. I mainly to use the low level trains to get to Glasgow but it's the best place to get a train to Edinburgh and further North. It has lifts to all levels and the new screens are an upgrade from the older ones. A lot of staff there and ready to help. The on ok y downside is the limited number of outlets but you would never starve
3;;Easy to get to, parking was good, security is usually pretty quiet and it’s generally tidy. The easyJet gates tend to have a lot of space but the queues can stand for a while before you actually board. All in all, a decent airport to fly from and return to.
3;;The airport is quite small and it's very crowded. The security checks were not that great and they even poured my drinking water down the sink. I have never experienced something like that in other airports. Moreover, the duty-free shops are not classy as expected and many changes can be brought inside the airport. It will be great if there is proper management of the crowd inside and more security check gates should be opened as there are many flyers these days. Only go through this airport if you have an emergency, otherwise, definitely go for Heathrow.
3;;I had an excellent experience flying from here. Easy to park, fast check in and through security, good shops and a choice of places to eat. Great scenic views as well.
3;;I had an excellent experience flying from here. Easy to park, fast check in and through security, good shops and a choice of places to eat. Great scenic views as well.
3;;Glasgow Airport has definitely improved over the years. The Customs counters seem to be working efficiently and dont take extensive amounts of time to check baggage etc. The overall variety available once you are in the lounge is rather limited in terms of restaurants however give the size of the airport it does suffice. Facilities are clean and overall clearly marked.
3;;Glasgow Airport has definitely improved over the years. The Customs counters seem to be working efficiently and dont take extensive amounts of time to check baggage etc. The overall variety available once you are in the lounge is rather limited in terms of restaurants however give the size of the airport it does suffice. Facilities are clean and overall clearly marked.
3;;Used to be a very good, efficient and easy airport. Now with all the desks being manned by Menzies rather than the individual airlines it is a disaster. There is always a queue winding round the entire check-in floor for BA. My OH and I fly frequently and I can’t remember the last time a flight to Heathrow departed on time.  Yesterday with a queue backed up into domestic arrivals, there were 2 Menzies staff sitting at desks for Logan chatting. In half an hour they had one passenger check in. Complete mis-management and unwillingness to try to make it run better. Security is quick and easy, duty free is centrally located and well stocked, with a good range of Scotch, though more gins would be nice. There are a few options for food/drink - nothing great, but adequate. A Starbucks, Boots and WH Smith are again, well located prior to departure gates. There was a period when you could expect to wait over an hour for a taxi but thankfully this seems to have been sorted now. The bus service is good and runs to the centre of town every 15 minutes - it can sometimes be very busy but like the taxis this seems to be being handled a little better Something needs to be done about check-in as it has a knock-on effect on all flights and the airport as a whole.
3;;This is a big shout out for Denise and her team at Glasgow Taxis airport desk who found and safeguarded my lost passport, they went above and beyond, including calling my emergency contact to organise a safe return. An unpleasant situation was averted and became an extremely positive experience!
3;;Despite all the warnings from Easy Jet there was no queue at security and though I allowed 2 hours it only took 5 minutes to get through The flight was delayed by over an hour so plenty of time to shop, sit and chill. Free WiFi for an hour which was handy.
3;;It's small and not much to do before you pass through to the departure lounge, but once there you'll find some decent shops and a good range of duty free. Not on a par with a Paris train station but it's ok.  Didn't like seeing the Rangers/Celtic stores!
3;;Again, 7 months later, using Glasgow airport I find it as good as before. Security was quick and efficient, the staff very pleasant. Useful shops inside, again with helpful staff. Free charging points, note public seating could be a little closer (nitpicking!) Toilets clean and in good condition. Altogether a pleasant experience. I flew into Glasgow Airport (March 2022), for the first time this week and found the whole arrivals experience very quick. I easily found the pick up (and drop off) lanes directly opposite the main building exit. It was so easy to be collected safely and efficiently. The collection was very quick, under 10 minutes, and the cost was £4 on exit. You are quickly back into the main traffic lanes and away.
4;Temporarily closed until further notice;COMPARED TO OTHERS, NOT THE WORST!!!
4;Compared to airports down south, Glasgow is not soo bad. We were able to progress through it without too much delay, and, our plane was only 30 minutes late to take off.<br><br>T2 has now re-opened, so that will help passenger flow considerably.<br><br>On the down side - they now charge £4 to use the drop off facility, even though we were stopped for 1 minute, that's £240 per hour!!!;I would try to avoid using Glasgow airport
4;Check inn and security was ok although we passed through airport early on a Sunday morning and airport was very quiet. Once in departure lounge I found the options to eat very poor, extremely over priced and of poor quality. On return to airport imigration went fairly smoothly but we waited more than 1 hour aftee this for the baggage to start being placed on the reclaim belt, a member of staff explained another flight had arrived a little earlier and this was the reason for delay, really can Swissport only deal with 1 flight at a time..;Dump of an airport.
4;After a couple of years off due to Covid we flew at last to Lanzarote from Glasgow . The experience at the airport was poor and forgettable Bad points  , Security slow and invasive staff ill mannered Food and drink poor selection over priced vastly , only 2 bars open queues at both to even get in . JD Weatherspoons closed for good , shame . No moving pavements now to gates  , shocking . Overall the place is a dump staff poor not friendly or customer focused  . Good points Jet2 staff superb from start to finish .;Superb Special Assistance
4;A party of 5 of us travelled from Glasgow to Charles de Gaulle and returned.  Two in the party needed special assistance and all I can say is that the assistance from the porters/ambassadors was five star from start to finish.  Taken to baggage drop off, through security and taken to the aircraft going out.  On return taken from the aircraft by hoist and greeted at the bottom by porters ready and waiting with wheelchairs.  Again taken through passport control to baggage reclaim and to our awaiting transport.  Couldn’t fault anyone so nice, kind and considerate and also very funny.<br><br>Charles de Gaulle has a lot to learn from Glasgow Airport.<br><br>This 5 star service was going out on the 13th October and returning on 16th October 2022<br><br>A great big pat on the back to all of those who helped the girls in my party get around swiftly and made the journey enjoyable;Horrible!!!
4;Disgrace! I flew out of Prestwick airport in July 2019. We had a really nice holiday but when we returned, I was made aware of some heavy flooding in the area. To cut a long story short, my car was damaged beyond repair, which the airport took absolutely responsibility for. The FORCED me to claim for this on my insurance, so now I am left paying a premium every month for the airport failing to provide a duty of care to their customers. No only that, but the staff were extremely rude and showed no sympathy to the situation THEY ha put me and my three samll children in.<br>I will never fly from this airport again! Unless you want to come home from your holiday to a damaged car, boycot this airport. <br>I also spoke to a couple of reporters on my return and the advised that this had happened numerous times in the past and that the airport had covered it up. Whatever you do, don't leave your car in Carpark 3!!!;A little bit depressing
4;Temporarily closed until further notice;New Norm
4;Never seen the airport so quiet !! Hand sanitizers everywhere, social distancing, very few shops open, no testing and mandatory masks.....not nice;CHAOTIC!!!
4;On Friday 17th May, between 01.00 and 02.00, 9 planes landed at the airport.<br>Obviously, no-one thought to tell the Border Force, as they only had 3 of 9 desks manned!!!<br><br>This resulted in an enormous queue of weary travellers that stretched all the way back to the point where we entered the terminal from the concourse.<br><br>Border Force then herded the queue towards the automated booths where the unwary were subjected to Facial Recognition Technology and were fingerprinted.<br><br>THIS IS VOLUNTARY!!! It violates section 8 of the Human Rights Act - respect for privacy.<br><br>We refused to do this, and instead said we wished to be seen by a person - which we were.<br><br>A\s yet, the government have not introduced compulsory fingerprinting of all citizens, and there is currently a case before the high court complaining about the polices' unauthorised use of Facial Recognition Technology.;beware James Martin
4;arriving before a flight felt a bit peckish. Thinking James Martin meant class and a good experience I ordered a burger with double cheese... sit down before reading this £11.50... a bum with a thin burger and all sorts of tomato lettuce... no chips... no drink... and you even have to go up and collect it... no table service... not a single table has been cleaned in the half hour I have been here. plastic cutlery. Well wonder what the mark up is. I would guess 200%. Poor show and a complete rip off. Never to return;Can only vouch for passenger assistance - 5* for assisted travelling
5;an excellent first time experience for someone in a wheelchair;i attended concert on wednesday 20th april 2022. i phoned the accessibility dept. to explain that after a stroke i would be  unable to take my original seat. scott explained he would notify box office and not to worry. on arrival a steward lead me to the box office , where they very quickly sorted my seats so that i could stay in my wheelchair. a very nice steward stayed with me while i waited for my son to arrive. we were directed to our seats very efficiently
5;Jimmy Carr gig.;My wife and I went to see Jimmy Carr. The show was excellent. The venue was pretty well organised despite the looming covid 19 pandemic. I think the only down side was that the bars was on the ground floor and unfortunately we were in the nose bleeds, there were small bars on each floor but the ones I seen was closed. Great night though.
5;Futuristic venue;Went to see George Thorogood and the Destroyer.....There is a multi-story car park for the SEC, watch for the sign painted on the road. Why is the car park in front of the building barricaded off, be easier to park there? It is an interesting building, like a small metal version of the Sydney Opera House. Inside it is quite soulless in an almost futuristic way. 2 bars, (one was closed). Seating, sound and view was good. Able to get out of the auditorum and car park easily
5;Organisation was terrible;Our email said “collect tickets at venue” for Paw Patrol Live so my excited 3yo and I arrived at the venue at doors open time, queued for 40 minutes in the rain while the doors were not, in fact, open, and arrived at the front of the queue to be told that we actually had to collect tickets from the box office in a separate building. We went to the separate building and saw that there was one sign, facing the railway bridge, about the box office collection. Anyone arriving from any other direction could not have known. The box office queue was full of annoyed parents like me, with kids in tow. We then had to join the back of the queue again, in the rain.<br><br>It had been advertised that prams could be brought to the venue, and with it being an event for toddlers and young children, many parents had. However, there was nowhere to leave prams! They ended up abandoned in doorways and at the bottoms of escalators. Surely a venue hosting an event for thousands of young children cannot be surprised and ill-prepared when thousands of young children show up?!<br><br>Fortunately none of this spoiled the actual show for my daughter who loved seeing her favourite pups on stage and seemed blissfully unaware of her mother’s nerves being in tatters!
5;No room for dancing at Jools.....;Jools Holland , Stalls, Row H. Stopped by an aggressive Usher lady when I was walking towards group of dancers in front of stage. Told I wasn't allowed to go up to dance. Ruined the atmosphere for me for the rest of gig. Front rows having a whale of a time up dancing stage front while the rest of us are disciplined and restricted to standing dancing on the spot within our seat area. Not good or fair. Won't go again.
5;I have no words.;The actual venue was fine.  The show, Haters Roast Ru Paul was absolutely appalling.  Not funny at all, American humour is the pits.  It was so bad people walked out.  Even the act was asking people to laugh.  I get the idea is to  character assassinate each other.  It was racist, anti semitic, laughing at the death of Princess Diana, laughing at what happened in Auschwitz.   The c u next Tuesday word constant! Shouting it out all through the act.  Now I can take a joke as good as the next person, however this crossed the line.  Absolutely never again! I’ve been to several Ru Paul shows and had a fantastic night! But this?  Disgusting!
5;Dolls show;1st time here in ages found  staff not so helpful and glum especially girl on info desk didn't look intrested. Main auditorium was ok clear view and sound OK but prefer hydro
5;Help;Very concerned about visiting the Armadillo for Swan Lake tomorrow night with an elderly friend with walking difficulties and heart problem but not regarded as 'disabled' the walk from multi storey car park will not be possible. Can anyone advise me please
5;Bill Bailey concert;The concert was great and a sell out however the upstairs bar was not open and the two that were open were painfully slow , so much so my partner missed the first 5minutes of the 2nd half - good venue and close to city centre but really need to look at the demand inside for drinks and snacks
5;Harry Styles;This venue is great. Fully seated, great stage views, excellent acoustics. <br><br>Very easy to get to, rail links, bus stop nearby, fully served taxi rank.<br><br>Staff very friendly and helpful. Was surprised at the seeming lack of security checks however, despite being told to bring photo ID, I wasn't asked for it. <br><br>100% would attend a show here again.
5;Connor mcgregor;I missed the first half of Connor McGregor coming on as I waited an hour to be served at the top bar! Only 2 servers and cash only was an absolute joke to make it worse it was absolutely boiling waiting in the queue! Surely this place would have known it was going to busy busy with Connor McGregor and would have made sure they had more than enough staff 😤
5;Miranda Lambert in Glasgow;The smaller of the Exhibition Centre venues, the Clyde Auditorium (more commonly known as the Armadillo because of the architecture) seats around 3000 over three tiered levels - stalls, circle and gallery.  These levels are sub-divided into front and rear sections.<br><br>It’s a modern looking building inside and out and shares parking facilities with the other venues on the large site.<br><br>Bar facilities inside are functional - there is no seating and wine for example is sold in a sealed plastic “glass” at £6.50/£7.00, the same price we paid for a large (250ml) real glass of wine across the way at the SEC’s Clydebuilt bar which does have seating (some of it not very comfortable…think metal tractor seat).   Clydebuilt also sells food but there are a host of better places within walking distance.<br><br>Seating in the arena was very comfortable - decent leg and elbow room in the stalls based on our most recent experience.  As is common at many concerts we didn’t have a lot of time to enjoy them since as soon as the main act appeared people were on their feet for the entire show.   We had seats X26 and 27, four rows from the back of the Rear Stalls and central to the stage so the view was good although a bit distant.  The carpet was a bit sticky probably with spilt drinks which you are permitted to take into the arena provided they’ve been bought there!<br><br>We found the sound quality was good - the support act was Ward Thomas who were on for a brief 30 minute set, followed by Miranda Lambert who was accompanied by eight musicians in her band.  Some of the more rousing numbers were a bit distorted sound-wise but in quieter moments the vocals were excellent.   The spot lighting of Ms Lambert was extreme and she often appeared as a white glow on stage but that may be down to her own crew.   Miranda controversially didn’t play an encore at this event for reasons unknown (she did mention at one point that she expected the audience to be more wild) but we enjoyed it nonetheless and were only “robbed” of three songs she included in her set everywhere else on the tour.<br><br>The venue website provides approximate timings for the acts a day or two before the event which helps plan the night e.g. for this event the doors opened at 6.30pm, the support act appeared at 8.00pm and the main act at 9.00pm until around 10.20pm.<br><br>There is a good train link from Exhibition station, a short covered walk from the venue, to Glasgow City Centre.  We stayed overnight on this occasion at the fairly new Premier Inn Pacific Quay which is a few minutes walk across the Bell’s Bridge and has it’s own secure car park.  It was ideal for this venue.<br><br>From this and past experience of attending a concert at the Armadillo I’d try for seats in the front stalls if available, failing which possibly the front circle.  The gallery is distant and there are no large screens so take binoculars if you want to see the act up close.
6;Giant Concrete Bridge;This is an odd attraction for Glasgow. The Kingston Bridge is a well-known part of the M8 motorway in Glasgow and the busiest bridge in Europe, carrying over 150k cars everyday over the River Clyde. The bridge is a singled arched bridge spanning the entire 150m width of the river. <br><br>It's also vehicle bridge only and I've driven over it many times. Unless your car has broken down, you're likely to be paying attention to the motorway than admiring the views. The bridge isn't much to look at even when walking along the river as it's little more than a giant and plain concrete bridge.
6;Kingston Bridge has stood the tests of time. I remember going over this first in the 1970s;When it opened the traffic was very light and it was a pleasure to use it. Today it is more like a race track with jams at rush hours and cars jumping from lane to lane.<br>Now always seems to be busy but still doing a good job nearly 50 years on.
6;It's a Bridge;Had to say I laughed when I saw this has a trip advisor account. I'm hoping this is a weird side effect of Glasgow humour. For non Glaswegians this is a motorway bridge linking to the M8 that makes regular appearance on travel news for Glasgow. For Glaswegians it's often a junction to be avoided and can have tail backs and roadworks seemingly as frequently as it rains. I'm baffled it's on trip advisor and hope no one goes out of their way to view it!
6;Not an attraction;This is just a road bridge, nothing to see here for tourists or locals,  not sure why its even listed as an attraction
6;It's a bridge;This isn't a tourist attraction. It's an ugly road which happens to be a above water. A road which should you attempt to traverse will leave you ample time to revel in it's misery due to traffic bottlenecks. It has high sides which prevent you from seeing anything, presumably as a ward against jumpers. If you do want to jump off a bridge don't choose this one. It's rubbish.
6;Stand under it, rather than drive over it!;Not a  tourist attraction to be honest, but if you are a visitor to Glasgow you will almost certainly be driven over it on an airport transfer bus, or in your rental car!  It carries the M8 motorway (freeway) over the River Clyde and is the busiest road-river crossing in Europe.  The hidden gem is actually to stand underneath it when taking a stroll along the riverbank (the north bank is best - short walk from Argyle Street and the Marriott/Hilton hotels, although daytime is definately recommended rather than at night!!).<br><br>Despite being a pretty unattractive monolithic Brutalist concrete structure, it has a strange cathedral-like vista underneath, from which you can appreciate its sheer scale (at the time of its construction it was the biggest cantilevered concrete box bridge in the world of its span ever attempted). - totally at odds with the likely traffic chaos going on directly above which you can't see.  Don't go out of your way to do it, but if you are in the area.....pause for a few minutes to take it in.
6;A Bridge...but so much more;Ok..another bridge.  I only review as for the photographer in you ..interesting shots to be taken, especially underneath if you are walking the Clyde.  Not much more to say really !
6;Don't go over this during rush hour!;This is the main bridge over the Clyde.  However please avoid this route during rush hour times as it becomes whacky races with cars swapping lanes at high speed.
6;Falling Down?;Amaing how a modern bridge can have structural problems in the past (I assume all fixed) An interesting bridge but nothing remarkable. Worth passing over at high speed by car - Never walked it? not ure you can?  Go underneath and look up thats the best viewpont
6;Just another concrete bridge;I'm amazed that this bridge has an entry on tripadvisor, its just another concrete motorway bridge although it is admittedly very important to the road network within Scotland. We were last across it just a few days ago. A few years ago I was, with my family, stuck in our car in the dark for about 15 minutes after leaving a concert at the SECC waiting for the traffic jam to clear. We were astounded to see a family of foxes moving about across the area totally unconcerned about all of the cars sitting within yards of them.
6;;
7;A Hidden Monument on the University Grounds;I walked from George Square to Glasgow Cathedral and on the way stopped on the grounds of The University of Strathclyde. There is a park named Rottenrow Gardens, tucked into a side street, and it contains a plaque and sculpture commemorating The Glasgow Royal Maternity Hospital. It is worth a stop to see the giant diaper pin, take your picture with it if you were born here, and read the beautifully written memorial. At the edge of the park, stands the original entryway to the hospital. There are lots of places to sit before you continue walking to the cathedral or the cemetery behind it.
7;One of best;The University of Strathclyde is indeed one of the best universities in the world, and you will never be disappointed.
7;2nd university I've been to.;This is actually better than the other one. But just don't expect anything from admin. Overpriced printer charges and can't reduce costs by default option print double sided so may as well print single sided to get your money's worth and have a side to write notes on.
7;Good place to study;This is the first time I visited this university although I have been living in Scotland for years. Most of the buildings of the university are located close together within a few blocks. Traveling to university is easy as it is in the city center. Atmosphere is great. Good neighbourhood and surroundings. Definitely a great place for students.
7;Uni of strathclyde;It's was really good I enjoyed it this was for my brother about 5 years ago but he didn't get it I'm sure if you are just starting or looking for a uni then strathclyde is for
7;Great Central Glasgow Uni;The University of Strathclyde is situated in Glasgow City itself. It has a wonderful main building and sits in well maintained gardens. I sat and marvelled at the architecture in the tranquil grounds!<br><br>It is a wonderful place to visit and good for excercise (walking and cycling, beware the hilly terrain). It is close to the city centre and Glasgow Cathedral.
7;Fantastic course!;5 year Mechanical engineering course. The lecturers are fantastic! I have joined loads of clubs, and rottenrow gardens are just so peaceful to sit in!
7;Fantastic people;Warm welcome straight away . Students Reception  work all together to take you and assist you in what your needs or likes are . These people don't have to do this they do it as that just the way they  are good people
7;Good University in Central Glasgow;A visit to the library is recommended.<br>Great selection of books and journals.<br>Visit Starbucks at entrance and take your coffee into the library if you wish.
7;I studied here, so I have to rate it excellent!;Campus is changing all the time. Hardly recognise it now to when I studied here. Close to city centre but beware the hills! provided my daily exercise for the 5 years I studied here. Close to Glasgow Cathedral, Provans Lordship (oldest house in Glasgow) and Glasgow Museum of Religion, so you can combine visits.
7;;
8;amazing;I attend glasgow caledonian university and study nursing. I find the university both warming, contemporary and student friendly. I would highly recommend you to study here.!
8;Mature Student and loved my time at the University;Enjoyed my time here as a mature student and found the course interesting.  I would recommend return to study to anyone who wants to change direction.  I had be made redundant and found the challenge of going back into education stimulating, interesting and it made it easier to find work.
8;lovely;really nice uni,the staff are very helpful,  its in the perfect place right in the city. ideal for students right near everything
8;Good students, terribly lazy staff and management;GCU has some great people, however it suffers from poor management. <br><br>If you like exams this is the place for you, gcu seems to love exams that are over 4/5 hours long that are entirely made up of essay questions<br><br>Students with disabilities are left behind and not provided with proper support. Maybe you’ll get the extra time you’re supposed to have, maybe not. Delivered content is inconsistent, not properly sourced and in some cases even derogatory to people with disabilities. It's a shame because the disability team are incredibly understanding and helpful but clearly are unable to make an impact on staff that don't care.<br><br>Don't go here.
8;full of stupids sorry students;being glasgow 3rd university, it seems to be full of particullarly foolish students. i know students play pranks, but the kids here just seem to have no common sence at all. i would give this a wide berth except maybe in summer holidays. visit glasgow university it has much much more to offer.
8;Study event;The campus is very clean and situated not far from all public transportation links. Has a really good restaurant on site along with many smaller coffee shops. Extensive library facilities with staff willing and able to assist, signposting fantastic to all buildings. Parking in city at reduced rates if you validate ticket on campus.
8;The new university;Glasgow is home to University of Strathclyde and University of Glasgow, two top rated Universities with great campuses, specially Uni of Glasgow.  This is a much newer university with a all building, nothing much to visit for tourists.
8;Modern University;If you are not a student or university worker then there is little point in visiting what is frequently a building site. This is a modern university with an impressive library space and social areas. They put on interesting lectures and student shows etc. The gym is of a high standard. But in terms of visiting as a tourist there is not a lot to see and one would be better visiting Glasgow university instead.
8;Alumni;The best place to be for studying abroad. Well guided... At times late in responses but still I met some of my best friends here n today we are spread worldwide!
8;Great Place to Study;I've loved studying at GCU, the teaching staff are brilliant and very supportive. <br>I love being involved in the SA and making many new friends through it! Lovely place.
8;;
9;Access and great stories;We enjoyed the tour of the university offered by Louise, who was eager to share lots of details and the stories behind the history of the University making it come alive. The history was linked to the larger stories of the city of Glasgow, which made our additional days of exploring the city much richer. Would definitely recommend!
9;Grand Architecture and Beautiful Grounds;The University is not far from the Kelvingrove Art Gallery and Museum. The grounds are picturesque and worth walking around it can be very peaceful and restful. The architecture in some of the main buildings is in the Gothic style and their grandeur makes an emphatic statement. Well-maintained, this is an impressive campus and one worth visiting.
9;Guided tours are always worth it.;Guided tours are always worth it.<br>Unfortunately I forget the girls name.<br>Very informative, showing architecture, history and things you wouldn't pot just walking round.<br>We also visited the Hunterian Art Gallery and Mackintosh house.<br>Well worth a visit to the Uni, gallery and CRM house.
9;University Guided Tour;We booked online for the 1 hour guided tour. Really easy to book, meet and well organised. Our tour guide (forget her name unfortunately but is studying archaeology) was fantastic: very knowledgeable and engaging. Was great to see the outside and inside and hear about the history. A quick visit to the Hunterian museum afterwards was also great, free and lots of interesting exhibits. All in all an enjoyable hour.
9;Stunning architecture plus a Museum and Art Gallery.;Totally beautiful campus with stately buildings and an amazing arched plaza area.  And many ornate red stone buildings and green lawns.<br><br>The Museum was eclectic, covering interesting artifacts from Roman times and electrical inventions of some of Scotland's great scientists.  Well presented and in a spacious building.  Open to the public with booking and free, as was the Art Gallery.<br><br>The Art Gallery presented an extensive collection of James Whistler's paintings that spanned several approaches to modern art.
