poiID;title;text;
3;A seat of Power of the biggest democracy of the world;The impressive round building is a treat to eyes. Done up in Victorian style speaks a volume about the seat of Power of the biggest democracy.
3;Worth a look;Probably not a stand alone attraction, as we could only do a drive past, however it was a very impressive Building (built by the british in the early 1920’s) to see, as it is the centre of the worlds largest democracy.
4;BEWARE: „Tourist information office“ scam at Connaught place!!!;At Connaught place (CP) in New Delhi, next to the „blue moon spa“ there is a small tourist information office. Be careful, they tried to scam me there!!!<br><br>My taxi driver was supposed to bring me to my hotel nearby CP, but stopped at the tourist info to ask for the exact location. The owner of the tourist office told me with many apologies that I cannot reach the hotel now since the roads were closed due to a Covid outbreak. He offered to call the hotel for me and ask how to get there (my phone didnt work with foreign sim card, i had just arrived in India). The tourist office guy was very friendly and put me even on the phone with somebody that pretended to be from the hotel and confirmed that the roads were closed, i should find a new hotel and they would refund me. Then the tourist office manager searched a hotel in another area and wanted to book for me, together with a driver to get there, all for a high but still acceptable price. I should pay directly to him since allegedly they are cooperating with the hotel. And that point I luckily good too suspicious and walked out to find a random tuk tuk which simply brought me to the original hotel, it was basically around the corner! All this story was an elaborate scam, involving the taxi driver, the tourist office guy, another person who acted as hotel staff, and probably the managers from the new hotel!<br><br>Lesson learned: Be extra careful arriving in India and always get a simcard right away to be able to check things yourself!
4;Worst experience;One of the worst place in Delhi. Shops get closed so early like it's a village in such a big city. People kept on staring at my girl l!! Real vultures on loose!
4;Just doesn’t feel safe;I have to agree with all the other tourists on here, the place looks nice in the photos but Connaught Place has been the place where we were constantly harassed, non stop , we have been travelling in India for the past three weeks and nowhere has been as bad as here, no one seemed to take no for an answer and just kept on following us , we left and won’t be going back
4;Nice Place;Visited here a few days back and found out the best market. Costly to Pocket Friendly option available. <br><br>There is a Market Called Palika Bazar where you will get Sasta and Tikau material in terms of Garments and all.
4;Do not waste your time;It looks nice in the photos, but its pretty ordinary, not worth one dollar tuk tuk ride to dry here. In the main old English White buildings, it is western stores at more than normal western (Australia) prices. The only other market around that is operating is called Indian Loom, which is one of those dodgy ridiculous marked up places where the tourist guide takes you so that they can get a commission on whatever you buy. So I’d avoid Connaught Place and Indian Loom, and spend your time somewhere else, I definitely recommend the Sarojini Nagar market, You can spend about three hours or so here and this is where you can pick up T-shirts and jeans for two and three dollars, iPhone AirPods for $10, Saris, belts, all the normal stuff you expecting cheap Asian countries.
4;Mr Shoes;I had a full split in both the rubber soles of my sandals as I walked through Connaught Place.  Initially I told the shoe repairer that approached me that I wasn't interested (the place is tout hell - you need to shut out everyting) but when he showed he'd spotted my broken soles and assured me he could fix them I asked his price.  220 rupees.  I said OK so we swapped sandals and he got to it.  He was great.  He glued the split and then used a real heavy duty black twine to sew the rubber soles together.  It looked like really good workmanship so I paid him 500 rupees.  <br><br>I think he said his name was Mr Shoes which in itself is brilliant.  He's a young guy, from Rahasthan,  pushy but respectful.  If you're in Connaught Place and need shoe work Mr Shoes is your man.  See pic. <br><br>But be careful - there's also some real scam shoe cleaners at Connaugt Place.  The day after Mr Shoes I got done by the 'poo on the shoe' scam.  (one shoe cleaner points out you've got 'poo' on your shoe and another bloke suddenly appears and suggests you get them cleaned).  I knew I'd been done but because of the language barrier I couldn't tell them them off.  I insisted on agreeing on a price of 100 rupees, he half agreed and I watched him closely to make sure he did a good job.  When he was done he said it was 250 rupees.  His mate suddenly re-appeared and said Indian prices sir.  I told both of them  flat out we agreed on 100 rupees and that's all he's getting.  I then gave him the cash and walked off.
4;Continuously followed;Stayed here for a week for work to go to a trade show nearby, not my first time in India. I could not leave the hotel to go for a walk at all. Shops and restaurants all over but every time I walked out of the hotel I couldn’t even go half a block without getting followed by someone trying to convince me to go to a government shopping center where I would pay no tax or try to get a free map. People would start off friendly but ultimately try to get you into a rickshaw. I walked the full inner circle and was hassled constantly by at least 5 separate people, as soon as you shake one the next comes over. <br><br>It was a real bummer I couldn’t do any shopping or try any of the restaurants in the area, had to go elsewhere for that or just get room service if I was lazy.
4;Some nice places, but constant harassment;Some nice restaurants and shops, but was continually harassed by persistent vendors from a local market trying to get me to go there.
4;Great shops but dangerous;Location wise -- tons of great restaurants and shops for you to browse and shop. The only reason why this is 2 star is because you do not want to come here alone.<br><br>Even as a male, you will get approached by multiple individuals trying to scam you, even trying to force you into a rickshaw at some point.<br><br>Unfortunately, I did not feel safe even once when I was at Connaught Place. I rushed what I needed to get and got out of there.
4;Busy and pricey;Not what it was years ago and very busy with more tha the usual traffic .   Can't say I would go back as far more interesting shopping and dinner spots exist nearby.
4;Be CAREFUL WITH SOMEONE ASKING WHERE ARE YOU FROM? I Dont NEED NOTHING ONLY TALK, STUDY ENGLISH or SOMETHING LIKE THAT;Cuidado com sua visita, cuidado com sua visita ao ser abordado por estranhos perguntando de onde você vem? Qual seu pais, não de confiança, são pessoas tentando te levar para algum lugar para que você compre algo não acredite que é para estudar inglês que não querem nada, que são estudantes, são comissionados, não há policiamento no local, TAKE CARE ABOUT PEOPLE THAT START ASK FOR YOU WHERE ARE YOU FROM, THEY TRY TO  to take you somewhere, I think to shop or be commissioned, but it could be some scam too, there is no police on site so avoid answering question or asking for help only say I dont need buy anything!!! Be rude !!!
4;Can't blame the location, but don't do it alone;We decided to explore and do it with just a transfer to the area. Expect to be accosted by attempted scammers - be careful, as they hand you off from one to the other.. check how they use their phones. Couldn't find any place to really shop where we felt safe. Wouldn't do without a guide.
5;Relaxing spot;This is a great place to have a relaxing walk. There are birds, squirrels and butterflies to enjoy. Well worth a visit.
5;Lovely park for a picnic or walk;We stopped at this park to see some local flowers and were surprised by the nice walking paths. There were also old structures to see which was very interesting. The park was large and weather just perfect for a quiet respite from the city.
5;Absolutely recommend;Visited the Lodhi Gardens alone on a beautiful, sunny Saturday afternoon. Not only are the gardens beautiful with historic monuments scattered throughout but they have an incredible atmosphere. Lots of groups of people enjoying the open spaces, relaxing, dancing and enjoying themselves. Take a book, find a shady spot and enjoy this beautiful oasis.
5;Recommended trip;Great place to visit. We did the park tour on our last day and it was quite relaxing. Best of all it’s free. Highly recommended
5;Gardens Tombs;When you need a break from New Delhi's crowds and traffic, spend a couple of hours exploring the garden tombs of Lodhi Gardens.  So peaceful with nice photo opportunities.
5;Beautiful Garden Oasis;A beautiful green garden oasis rich in history and beauty. Beautiful maintained and very clean.  A lovely and relaxing place to explore some amazing old tombs or relax with friends or a good book. A really nice place to take some time out of the amazing chaos which is Delhi. Would definitely recommend a visit here.
5;Lovely place;A huge park and garden in heart of delhi the vibe is just awesome if you go there at evening you might see some birds also.<br>Dedinatly worth to go ! Do visit if you are near by !
5;Lodhi;It is a nice place to explore greenery. I rated it 4 because of youth can be seen annoying but anyways you will enjoy the view even in the hot days.
5;BEAUTIFUL  GARDEN;Very  Nice  garden, full of flowers and ਲੋਟਸ of different species  of trees  and birds  its really awesome  to visit  there I recommend this garden  to  all
5;Love lodhi garden;Delhi's best park. I have had so many memories here and i love to go here for picnics with my friends. It is known for its historical monuments and lovely green sidewalks.
6;Not on the usual list of tourist sites;Had no idea this place existed but with a day to spare our hotel staff recommended a visit.<br>Easy to reach by taxi (and noticed metro not too far away) on the outskirts of New Dehli city<br>Interesting to wander around and look at architecture and enjoy the space. Went early in the day and avoided the crowds.<br>Looked to be well maintained with a number of grounds staff working around the site and maintaining the gardens and lawn
6;spending time with family;very best place for spending quality time with family and there is a lake also for baoting. a museum also for historic knowldge.
6;Please visit in mrng or evng..avoid 12 pm sun no shades;Not required to visit..its khandar now..no more quilla..only coupels come and sit in all places..quite embarrassing to take small kids..as couples dont have rooms..useless place..thank god there was no ticket..otherwise i would go crazy..not worth even a 1 rs
6;Nice place;another nice historical place here in New Delhi. old walls, including 3 gates (unfortunately without access), excellent mosque (Qila-e-kuhna masjid), interesting water well (20m deep with staircase!), and small museum in one area. nice, like it.<br>and again as foreigner one will pay 300r...
6;Nice place to visit along with zoo;Good place as one can spent some time after finishing zoo visit.<br>It has a small musium as well nothing special in musium but place overall god.
6;PURANA QILA, NEW DELHI;• It was a wonderful experience there.<br>• There were many things to see such as baoli, bada darwaza, and old monuments. <br>• Great place for photo shoot. <br>• There is a place under ground where it's path goes to trench but don't worry it is closed now. You can't go there. <br>
6;Ishq e dilli-the light and sound show of Purana Qila;We have heard a lot about light and sound show of Old Fort Delhi so we specially went to see evening light and sound show- Ishq e dilli in Hindi narration. The show covers the history of Delhi through its 10 cities, starting from the 11th-century reign of Prithvi Raj Chauhan to the present days. It also traces Delhi's connection with the mythology of Mahabharata and Indraprastha. The show was not up to the mark as far as projected images on the fort walls are concerned but we definitely enjoyed hearing the History of Delhi.
6;Lover's park;Totally new to Delhi went to Old fort (Purana Qila) and disappointed with the people around us. <br>It is just a place for lovers to make love and we felt uncomfortable to move around in the park being a tourist couple. <br><br>I would not recommend this to tourists and prefer Humayun tomb or Red fort instead. <br><br>Just don't waste time.
6;Light and sound show review;Only went there to see the 7:30 pm light and sound show- Ishq e dilli.<br>While the concept is very good however the quality of the show was fairly average. The projected images on the fort wall was not very clear. <br>The audio and narration was very good and We enjoyed listening to the history of Delhi..<br><br>
6;Definitely worth visiting when in Delhi;Purana Qila is a fort complex thats thought to have been in use in various guises since the 5th century BC and possibly even mentioned in the Indian epic, Mahabharata. The most interesting buildings in the complex are the Qila-i-Kuhna Mosque, Sher Mandal and the museum. <br><br>Definitely worth visiting when in Delhi, give yourself a couple of hours to see everything.
6;Huge fort;The place is very huge and it has its own history and best part will be the night view.It will be decorated with lights and music
6;Back to the 15th century Delhi;Good historic place to visit is you take interest in history and archaeology. It is very near to Nizamuddin Railway station and just adjacent to Delhi Zoo. Nice fort with ruined walls and lovely surroundings. You can connect with history of 15th century India (Especially of Shershah Suri and Humayun) while visiting this place. There is a Mosque also inside the fort. And the famous structure (built by Shershah and used by Humayun as library) where Humayun fell down from stairs and died 3 days later. It is well maintained fort and there is a museum also that brings out the history of Delhi. The ticket price is for the the fort as well as the museum is very nominal. Light and sound shows are also organised every evening at around 6:30 or 7:00 PM. Don't be surprised if you find young couples displaying public affection as this place provides many secluded areas where one can be more adventurous.
7;Red Fort nice experience;It was great! Really a nawesome experience. One must definitely visit this place. The front half of the fort is of red stone and other half is  of marble. Feels glorious for the first timer. Also it has a couple of museums depicting the freedom struggle. And there is a shopping street where you can get most of the decorative and ornaments too...
7;Great visit.;We walked all along the Red Fort at New Delhi. We took lots of photographs. There was such a lot to see in New Delhi. We had a great day the weather was superb and the history of the Red Fort was amazing.
7;Historical monument;It a beautiful monument with historical relevance। The muesum run by Dalmia group is truly excellent, it is a must visit for all
7;A ghost of Mughal history;After building the Taj Mahal in Agra, Mughal Emperor Shahjahan decided to move the imperial capital to Delhi. Here, beginning in the 1640s, he built the Red Fort and the Jama Masjid, the Red Fort to act as a shining example of Mughal architecture at its peak. The fort enclosed many palaces and gardens, housed several thousand people (including many slaves and minions, besides hundreds of members of the royal family), and was the epicentre of life in the city. After 1857, the British occupied the fort, and wreaked havoc. Today, only about 15% of the original Mughal buildings remain. the rest is all mostly British construction.<br><br>But what is there is worth seeing, from the Naubat Khaana/Naqqar Khaana, Halls of Public and Private Audience (Diwan-e-Aam and Diwan-e-Khaas respectively) to the palaces—Rang Mahal, Mumtaz Mahal, Khaas Mahal—to the four museums that are part of the fort. There are several eateries inside (all very basic), toilets (not very clean) and plenty of pleasant pathways through manicured gardens. <br><br>The entrance to the fort is through the Lahore Gate (facing Chandni Chowk), but through some odd and illogical twist, you aren’t allowed to get to Lahore Gate from this point. Instead, you have to go to the Delhi Gate of the Fort (about a kilometre to the side, near the Sunehri Masjid): fortunately, e-ricks are available, which charge you about Rs 10 per person for the ride. At the Delhi Gate of the Fort is the ticket counter. buy your tickets (children below 15 years go free) and then walk, along the outer wall of the fort next to the moat, to the Lahore Gate. After your visit to the Fort is over, you can exit the complex from near the Lahori Gate itself. you don’t need to walk all the way back to Delhi Gate/Sunheri Masjid.<br><br>Note: If you’re coming on the Delhi Metro, getting off at the Jama Masjid metro station is advisable: it’s closer to the Delhi Gate of the Fort.
7;SHEER SIZE AND ARCHITECTURE IS STUNNING;One of the sites of a stay in Delhi.<br><br>This massive fort, commissioned in the mid 1600’s ,is a feature of Delhi and was the palace of the Mogul Emperors .<br><br>Typical of Indian palaces/forts it comprises dining and eating areas of the emperors, huge external walls, large internal spaces once used for gardens etc.<br><br>Can be crowded at times, but the sheer size of the fort still provides for an easy stroll through the palace<br><br>Although striking from a distance, for some treason our tour of two was simply a Photo Stop and not an nactual visit. In this we were very disappointed
7;Largest monument in Delhi;This was the new Mughal headquarters that Emperor Shah Jahan built in 1638, when he abandoned Agra. A massive red-sandstone structure, it was surrounded by a deep moat, fed by the Yamuna River. After the decline of the Mughal Empire, the Persian Nadir Shah ransacked the fort, running off with all treasures, including the invaluable Peacock Throne.<br>Both the Delhi and the Lahori Gate are impressive and worth a separate visit.
7;Trip to redfort;Actually name is red fort and it's really wonerfull red one palace we had great time..thanks to tripadvisor
7;Average;This fort is over rated with a cost of 950 rupees to get in. The best part was the museum that hi-lighted portions of Indian history and was interesting to understand. The rest of the grounds hosed a few more buildings but nothing like some of the other forts in India.<br>Being one of the main attractions in Deli I am sure most Tourists will visit it but not as good as rated.
7;Very interesting place, you can easily spend half a day here;This is a place interesting to visitors focusing on Islamic era Indian history. There is a lot here to see - almost overwhelming unless you have a guide or read before coming. 17th century Mughal seat of power. Accessible via two gates. Entrance fee.
7;A sprawling fort complex with shops, museums, and palaces from the time of the Mughals.;The Red Fort of Delhi is a very large fort in Old Delhi. It can be entered from the Lahore Gate and there are shops on the entranceway in. The palaces are preserved, but have clearly been looted over the centuries. For those with an interest in history, the museum of the First War of Independence is worth checking also. Definitely worth a visit if in Delhi.
7;Original Fort was in white color;Red fort which is also famous as Lal Quila is spread across 255 acres in Old Delhi city and become one of the land mark location of the city. Nearest Metro station to Red fort is Chandni chowk station. There are two gates to enter inside one is called as Delhi gate and another one is called as Lahori gate. Delhi Gate is located on the southern wall of the Red fort and Lahori Gate is located on the Western wall.<br> Red fort is recognized as a UNESCO world heritage Site in the year 2007. Red fort was the residence of Mughal emperors for 200 years and after that it was taken over by the Britishers. Bahadur Shah Zafar was the last Mughal Emperor who was coronated here in the year 1837. <br><br>Architecture:<br>Shah Jahan decided to shift capital of Mughal Empire from Agra to Delhi by the side of River Yamuna. Architect Ustad Ahmad Lahauri was then assigned the task of building the Red fort. Architecture is made in Mughal and Indo-Islamic style. Red fort construction was started on 12th May 1638 and completed on 16th April 1648. It was Emperor Shah Jahan who built Red Fort. Red fort was actually white in color  That time it was known as the Quila-E-Mubarak which meant the blessed fort. when it was built by Shah Jahan, Originally made with Lime stone and eventually started chipping off. The British Government then had the entire monument painted red, this changing its original color forever and also name changed as Red Fort.<br>A satellite view of this fort reveals an octagonal shape.<br><br>Tourist Attractions in side fort:<br>Though there are many structures in the fort were either destroyed or badly damaged, the red fort still houses many historic places. They are<br>1. Mumtaz Mahal:<br>2. Khas Mahal<br>3. Rang Mahal<br>4. HIra Mahal<br>5. Moti Masjid<br>6. Hammam<br>7. Diwan e Aam<br>8. Naubat Khana<br>9. Diwan e Khas<br>10. Hayat Bajsh Bagh<br>11. Mehrab Bagh<br><br>Light Show:<br>Since year 1996 there is light show arranged inside the Red fort. Light show timings are varied season to season. But one can check the timing before visiting. It is always suggestable to plan your visit in the Evening and after visiting the fort you can witness light show which is one of the must visit attraction of Red fort. Entry ticket is 60 INR per adult, 20 INR per child on Weekdays and 80 INR per adult, 30 INR per child on weekends. <br><br>Time to cover Red fort:<br>The minimum time that one needs to see Lala Kila is around 2 hours and it may go up to 3 to 4 hours if you are planning to explore thoroughly.<br><br>Timings:<br>Morning 09:30 to Evening 04:30 all weekdays except on Monday.<br><br>Entry ticket:<br>50 INR per Indian Adults<br>600 INR per Foreigners
7;Old Delhi area visit;Good place to visit in winter time. Very near to Chandi chowk where you can do lots of shopping.really nice place
8;Salimgarh Fort;This fort has quite it's fare share of history related to INA and Netaji and is a must visit place for history buffs. Though it doesn't get as much footfall as Red Fort.
8;Club with the Red Fort, don't spend more than 20 minutes here;The Salimgarh Fort in Delhi predates its much more famous neighbour, the Red Fort and can only be accessed through a path leading from the latter. These forts, once separated by a branch of the River Yamuna, have this job being done by the Ring Road in present times.<br><br>The Salimgarh Fort has a small area housing the Swantantra Senani Smarak, which is a small museum highlighting the history of the Indian National Army (INA) of Netaji Subash Chandra Bose and its exploits. Some of the INA's commanders were imprisoned in this fort and trialed by the British after the Second World War, but were released, following a public outcry.<br><br>Once can also see a jail where these freedom fighters were kept as well as an abandoned mosque. The main railway line to Old Delhi Railway station cuts right through this fort and a pedestrian overbridge over this line must be climbed to get to the museum.
8;History Lover !! Don't Miss this  place;Salimgarh Fort is something that you will definitely miss if you don't pay attention to road signage. When you cross the Chhatta Chowk bazaar inside the Red Fort complex and turn towards the museum, the road leads to Salimgarh fort renamed as Swatantrata Senani Smarak.<br>Salimgarh Fort has its own share of gory tales but due to the absence of any structures barring a few barracks and a ruined mosque, everything else has disappeared with time. Built by the successor of the mighty Sher Shah Suri, Salim Shah, after whom the fort is named, Salimgarh served as an imperial dungeon for the Mughals. Perhaps, Aurangzeb and the Britishers put the fort in the best of use where hard-core prisoners are put into trials and death.<br><br>Don't miss seeing the Indian National Army(INA) soldier's memorial exhibition. Also, there is a jail which is in pretty much bad shape due to the absence of any preservation work. One of the few rooms inside the jail served as the last surviving solitary confinements that supposedly housed the three Indian National Army(INA) soldiers namely Col. Prem Sahgal, Col. G.S Dhillon and Major Gen. S.N Khan before the famous Red Fort Trials in '46.<br><br>Visit this place before you enter Red Fort. It will be in chronological order.
8;Salimgarh Fort;A place that you can enjoy your free time with your friends and that its a historical fort that will excite you.
8;Nice;A nice place to visit. Often very less crowded, this place reveals some of the facts of Indian history.
8;Lost in time;Not many tourists reach the Salimgarh Fort after several hours in the Red Fort. Most likely nobody else but you will be there. If you are interested strictly in history or architecture, you won’t be very excited.  But if you are a time travel enthusiast, this place is for you. Time stopped there about 150 years ago. Nothing was restored or improved from then on.  You will see the same Yamuna River (no matter how terribly it is polluted now), same walls, same ruins lit by merciless Indian sun.  Turn on your imagination and enjoy!
8;;
8;;
8;;
8;;
8;;
9;spectacular street show, from a rickshaw;try a rickshaw, from Jama Masjid to the spices shops, passing on the main road to Fatehpuri Masjid, and if you are lucky to find a celebration of Ganesha, for instance, the show of the street will be spectacular<br>mad traffic, I really don't know how come we did not touch somebody in that colorful crowded alleys they call streets<br>that kind of experience could give you an idea about real life in a great Indian city<br>do not avoid it, try to interact as much as possible
9;Crazy Morning Enjoying the Sights of the Delhi Spice Market;We think this the essence of India, well away from the regular tourist traps. We know this because this is a very busy area with all the locals going about their business. Our tour guide arranged a Tuk Tuk to transport us about 1 kilometre from where the bus parked to the marker proper. It is very organised in an Indian way. With local vendors selling their wares in front of little shops that open around 10.00am. Once this time passes they disappear and the shop behind starts up. Let us be direct by western standards the smells are just plain awful, but from the locals perspective that is normal. A spice shop we stood in front of was nearly overpowering from the many ground and whole spices on display. The streets are chaotic with Tuk Tuks, motorbikes, wheelbarrows, people, cars, cows, bulls and finally tourists all trying to navigate the broken and uneven ground. To sum up terrific and a must see. Just do not miss the spaghetti of wires where power is distributed, just crazy but apparently safe!!!!
9;NOW THIS IS CROWDED, BUT INTERESTING IN PARTS;As part of our tour we were taken on  a three wheel tuk tuk ride down this crowded,cramped street/alley. Probably no more than a couple of metres wide.<br>The lane was lined either sides by very small shops selling mainly women’s clothing<br><br>This area was built in the 17th century and includes the India’s largest wholesale markets<br><br>Tourists are taken down through this famous market in a three wheel rickshaw. It is crowded and there is really insufficient time to take it all in.constantly hitting holes and bumps in the alley , and narrowly missing similar vehicles coming the other way.<br><br>Once out of this "tourist run" the rest of the tour through the bazaar was relatively interesting. Many spices shops, and small enterprises all trading mainly with locals<br><br>The btuktuk ride really could be dispensed with. A total walking tour would provide more insitre to this bustling and colourful area
9;Not in the morning;Go to Jama Masjid, right in the heart of Old Delhi, and take a rickshaw for a quick exploration . . . just don't do it in the morning (as our guide suggested), because everything is closed. It is a labyrinth of narrow lanes with hundreds of shops, selling everything you'd ever want - and more.<br>In any case, go back later in the evening and try the best of Indian street food.
